省份,城市,年份,国内旅游人数（万人）,国内旅游收入（亿元）,,,,,,
贵州省,六盘水市,2002,77.3,3.05,,,,,,
贵州省,六盘水市,2003,49.9,0.6401,,,,,,
贵州省,六盘水市,2004,121,1.5254,,,,,,
贵州省,六盘水市,2005,137,1.91,,,,,,
贵州省,六盘水市,2006,201,5.79,,,,,,
贵州省,六盘水市,2007,231.95,9.88,,,,,,
贵州省,六盘水市,2008,195.33,11.74,,,,,,
贵州省,六盘水市,2009,287.75,10.08,,,,,,
贵州省,六盘水市,2010,275.89,10.61,,,,,,
贵州省,六盘水市,2011,444.29,30.89,,,,,,
贵州省,六盘水市,2012,470,32.88,,,,,,
贵州省,六盘水市,2013,700,44.34,,,,,,
贵州省,六盘水市,2014,1032.15,57.27,,,,,,
贵州省,六盘水市,2015,1250,73.82,,,,,,
贵州省,六盘水市,2016,1901.1,124.65,,,,,,
贵州省,六盘水市,2017,2999.9,200.24,,,,,,
贵州省,六盘水市,2018,4231.53,301.06,,,,,,
贵州省,六盘水市,2019,5284.38,400.34,,,,,,
贵州省,六盘水市,2020,3800.53,273.62,,,,,,
贵州省,六盘水市,2021,7642.18,719.33,,,,,,
贵州省,六盘水市,2022,,,,,,,,
贵州省,六盘水市,2023,,,,,,,,
贵州省,安顺市,2000,,,,,,,,
贵州省,安顺市,2001,,,,,,,,
贵州省,安顺市,2002,444,20.14,,,,,,
贵州省,安顺市,2003,140,3.2615,,,,,,
贵州省,安顺市,2004,264,6.3,,,,,,
贵州省,安顺市,2005,470,9.274,,,,,,
贵州省,安顺市,2006,733,35.767,,,,,,
贵州省,安顺市,2007,956.6,52.3741,,,,,,
贵州省,安顺市,2008,1115.3,82.9732,,,,,,
贵州省,安顺市,2009,1195.86,98.5505,,,,,,
贵州省,安顺市,2010,1307.9,110.8,,,,,,
贵州省,安顺市,2011,1838.2,185.17,,,,,,
贵州省,安顺市,2012,2226.2,193.048,,,,,,
贵州省,安顺市,2013,2573.89,247.13,,,,,,
贵州省,安顺市,2014,2882.8,306.26,,,,,,
贵州省,安顺市,2015,3890.4,377,,,,,,
贵州省,安顺市,2016,5394.9,543.96,,,,,,
贵州省,安顺市,2017,7457.5,764.67,,,,,,
贵州省,安顺市,2018,,,,,,,,
贵州省,安顺市,2019,,,,,,,,
贵州省,安顺市,2020,,,,,,,,
贵州省,安顺市,2021,,,,,,,,
贵州省,安顺市,2022,,,,,,,,
贵州省,安顺市,2023,,,,,,,,
贵州省,毕节市,2000,,,,,,,,
贵州省,毕节市,2001,,,,,,,,
贵州省,毕节市,2002,113.6,5.15,,,,,,
贵州省,毕节市,2003,117.4,1.74,,,,,,
贵州省,毕节市,2004,133,1.96,,,,,,
贵州省,毕节市,2005,145,1.95,,,,,,
贵州省,毕节市,2006,185,3.7368,,,,,,
贵州省,毕节市,2007,424.95,17.06,,,,,,
贵州省,毕节市,2008,834.8,50.9,,,,,,
贵州省,毕节市,2009,1101.3,75.2,,,,,,
贵州省,毕节市,2010,1270.4,100.9,,,,,,
贵州省,毕节市,2011,1843,153.54,,,,,,
贵州省,毕节市,2012,1872.9,162.704,,,,,,
贵州省,毕节市,2013,2834.13,207.61,,,,,,
贵州省,毕节市,2014,,,,,,,,
贵州省,毕节市,2015,,,,,,,,
贵州省,毕节市,2016,,,,,,,,
贵州省,毕节市,2017,7735.33,60.487,,,,,,
贵州省,毕节市,2018,10436,,,,,,,
贵州省,毕节市,2019,12090,,,,,,,
贵州省,毕节市,2020,7110.73,,,,,,,
贵州省,毕节市,2021,8020.2,,,,,,,
贵州省,毕节市,2022,,,,,,,,
贵州省,毕节市,2023,,,,,,,,
贵州省,贵阳市,2000,,29.24,,,,,,
贵州省,贵阳市,2001,,34.67,,,,,,
贵州省,贵阳市,2002,1010,40.04,,,,,,
贵州省,贵阳市,2003,921.6,38.07,,,,,,
贵州省,贵阳市,2004,1163,47.6,,,,,,
贵州省,贵阳市,2005,1453,58.4,,,,,,
贵州省,贵阳市,2006,1845,81.43,,,,,,
贵州省,贵阳市,2007,2314.14,120.81,,,,,,
贵州省,贵阳市,2008,2612.3,182.29,,,,,,
贵州省,贵阳市,2009,3279.36,292.09,,,,,,
贵州省,贵阳市,2010,3940.8,424.24,,,,,,
贵州省,贵阳市,2011,5240.6,609.93,,,,,,
贵州省,贵阳市,2012,6332.6,600.01,,,,,,
贵州省,贵阳市,2013,5749.16,725.5,,,,,,
贵州省,贵阳市,2014,6439.1,870.86,,,,,,
贵州省,贵阳市,2015,8462,1036.56,,,,,,
贵州省,贵阳市,2016,11073.4,1384.08,,,,,,
贵州省,贵阳市,2017,14836.6,1860.24,,,,,,
贵州省,贵阳市,2018,18792.2,2440.44,,,,,,
贵州省,贵阳市,2019,22830.2,3074.31,,,,,,
贵州省,贵阳市,2020,15317.7,1618.61,,,,,,
贵州省,贵阳市,2021,15200,1821.38,,,,,,
贵州省,贵阳市,2022,11339.4,,,,,,,
贵州省,贵阳市,2023,,,,,,,,
贵州省,遵义市,2000,,,,,,,,
贵州省,遵义市,2001,,,,,,,,
贵州省,遵义市,2002,130,5.89,,,,,,
贵州省,遵义市,2003,150,6.02,,,,,,
贵州省,遵义市,2004,210,8.24,,,,,,
贵州省,遵义市,2005,323,15.1,,,,,,
贵州省,遵义市,2006,575,47.83,,,,,,
贵州省,遵义市,2007,574.5,55.2,,,,,,
贵州省,遵义市,2008,1086,81.56,,,,,,
贵州省,遵义市,2009,1374,110.37,,,,,,
贵州省,遵义市,2010,1662,140.56,,,,,,
贵州省,遵义市,2011,2624.7,240.5,,,,,,
贵州省,遵义市,2012,3040.5,311.65,,,,,,
贵州省,遵义市,2013,4818.01,358.69,,,,,,
贵州省,遵义市,2014,5396.2,444.09,,,,,,
贵州省,遵义市,2015,6220.06,546.7,,,,,,
贵州省,遵义市,2016,8428.5,792.73,,,,,,
贵州省,遵义市,2017,11878,1135.2,,,,,,
贵州省,遵义市,2018,15474.6,1555.8,,,,,,
贵州省,遵义市,2019,,1986.9,,,,,,
贵州省,遵义市,2020,,911.9,,,,,,
贵州省,遵义市,2021,,1140.7,,,,,,
贵州省,遵义市,2022,,,,,,,,
贵州省,遵义市,2023,,,,,,,,
贵州省,铜仁市,2000,,,,,,,,
贵州省,铜仁市,2001,,,,,,,,
贵州省,铜仁市,2002,46,,,,,,,
贵州省,铜仁市,2003,50,,,,,,,
贵州省,铜仁市,2004,70,,,,,,,
贵州省,铜仁市,2005,102,7.25,,,,,,
贵州省,铜仁市,2006,198,13.8995,,,,,,
贵州省,铜仁市,2007,197.7,,,,,,,
贵州省,铜仁市,2008,406,24.91,,,,,,
贵州省,铜仁市,2009,683.11,47.2,,,,,,
贵州省,铜仁市,2010,1000.3,,,,,,,
贵州省,铜仁市,2011,1503,112.7,,,,,,
贵州省,铜仁市,2012,1844.7,118.7,,,,,,
贵州省,铜仁市,2013,2063.72,156.31,,,,,,
贵州省,铜仁市,2014,,,,,,,,
贵州省,铜仁市,2015,,,,,,,,
贵州省,铜仁市,2016,,,,,,,,
贵州省,铜仁市,2017,,,,,,,,
贵州省,铜仁市,2018,,,,,,,,
贵州省,铜仁市,2019,,,,,,,,
贵州省,铜仁市,2020,,,,,,,,
贵州省,铜仁市,2021,,,,,,,,
贵州省,铜仁市,2022,,,,,,,,
贵州省,铜仁市,2023,,,,,,,,
辽宁省,丹东市,2000,,,,,,,,
辽宁省,丹东市,2001,,16.2921,,,,,,
辽宁省,丹东市,2002,388,24.3039,,,,,,
辽宁省,丹东市,2003,430.7,27.915,,,,,,
辽宁省,丹东市,2004,586,37.91,,,,,,
辽宁省,丹东市,2005,773,49.84,,,,,,
辽宁省,丹东市,2006,950,62,,,,,,
辽宁省,丹东市,2007,1100,76.1,,,,,,
辽宁省,丹东市,2008,1420,108.5,,,,,,
辽宁省,丹东市,2009,1897,162.6,,,,,,
辽宁省,丹东市,2010,2248,208.1,,,,,,
辽宁省,丹东市,2011,2646,265.754,,,,,,
辽宁省,丹东市,2012,2990,320.2,,,,,,
辽宁省,丹东市,2013,2990,348.627,,,,,,
辽宁省,丹东市,2014,3469,419.17,,,,,,
辽宁省,丹东市,2015,3028,307.666,,,,,,
辽宁省,丹东市,2016,4014.67,356.296,,,,,,
辽宁省,丹东市,2017,4533.5,402.1,,,,,,
辽宁省,丹东市,2018,4986.9,451.2,,,,,,
辽宁省,丹东市,2019,5594,521.13,,,,,,
辽宁省,丹东市,2020,1745.9,110.57,,,,,,
辽宁省,丹东市,2021,,,,,,,,
辽宁省,丹东市,2022,,,,,,,,
辽宁省,丹东市,2023,,,,,,,,
辽宁省,大连市,2000,,,,,,,,
辽宁省,大连市,2001,,85.5018,,,,,,
辽宁省,大连市,2002,1401,108.284,,,,,,
辽宁省,大连市,2003,1152.4,105.094,,,,,,
辽宁省,大连市,2004,1600,141.24,,,,,,
